d0,t0,r0,s0,c0,x0,x1,x2,x3,x4,x5,x6,x7
2006-10-13,2006-10-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.75,5.25,-0.0600000000000005
2006-10-16,2006-10-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.09,5.25,-0.05999999999999961
2006-10-17,2006-10-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.73,5.25,-0.04999999999999982
2006-10-18,2006-10-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.34,5.25,-0.08000000000000007
2006-10-19,2006-10-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.9,5.25,-0.05999999999999961
2006-10-20,2006-10-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.63,5.25,-0.08000000000000007
2006-10-23,2006-10-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.08,5.25,-0.07000000000000028
2006-10-24,2006-10-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.78,5.25,-0.08000000000000007
2006-10-25,2006-10-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.66,5.25,-0.09999999999999964
2006-10-26,2006-10-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.56,5.25,-0.07999999999999918
2006-10-27,2006-10-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.8,5.25,-0.08000000000000007
2006-10-30,2006-10-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.2,5.25,-0.10000000000000053
2006-10-31,2006-10-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.1,5.25,-0.09999999999999964
2006-11-01,2006-11-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.51,5.25,-0.08999999999999986
2006-11-02,2006-11-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.42,5.25,-0.07000000000000028
2006-11-03,2006-11-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.16,5.25,-0.10000000000000053
2006-11-06,2006-11-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.16,5.25,-0.11000000000000032
2006-11-07,2006-11-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.09,5.25,-0.10999999999999943
2006-11-08,2006-11-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.75,5.25,-0.11000000000000032
2006-11-09,2006-11-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.01,5.25,-0.1299999999999999
2006-11-10,2006-11-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.79,5.25,-0.14000000000000057
2006-11-13,2006-11-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.86,5.25,-0.14999999999999947
2006-11-14,2006-11-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.5,5.25,-0.16999999999999993
2006-11-15,2006-11-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.31,5.25,-0.1899999999999995
2006-11-16,2006-11-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.16,5.25,-0.1899999999999995
2006-11-17,2006-11-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.05,5.25,-0.14999999999999947
2006-11-20,2006-11-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,9.97,5.25,-0.16000000000000014
2006-11-21,2006-11-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,9.9,5.25,-0.16999999999999993
2006-11-22,2006-11-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.14,5.25,-0.16999999999999993
2006-11-23,2006-11-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.14,5.25,-0.16999999999999993
2006-11-24,2006-11-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.73,5.25,-0.1800000000000006
2006-11-27,2006-11-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.3,5.25,-0.16999999999999993
2006-11-28,2006-11-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.62,5.25,-0.16000000000000014
2006-11-29,2006-11-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.83,5.25,-0.17000000000000082
2006-11-30,2006-11-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.91,5.25,-0.16000000000000014
2006-12-01,2006-12-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.66,5.24,-0.08999999999999986
2006-12-04,2006-12-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.23,5.24,-0.08999999999999986
2006-12-05,2006-12-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.27,5.24,-0.0699999999999994
2006-12-06,2006-12-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.33,5.24,-0.10999999999999943
2006-12-07,2006-12-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.67,5.24,-0.08999999999999986
2006-12-08,2006-12-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.07,5.24,-0.1200000000000001
2006-12-11,2006-12-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.71,5.24,-0.15000000000000036
2006-12-12,2006-12-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.65,5.24,-0.1200000000000001
2006-12-13,2006-12-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.18,5.24,-0.1200000000000001
2006-12-14,2006-12-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,9.97,5.24,-0.13000000000000078
2006-12-15,2006-12-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.05,5.24,-0.13000000000000078
2006-12-18,2006-12-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.6,5.24,-0.11000000000000032
2006-12-19,2006-12-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.3,5.24,-0.11000000000000032
2006-12-20,2006-12-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.26,5.24,-0.11000000000000032
2006-12-21,2006-12-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.53,5.24,-0.11000000000000032
2006-12-22,2006-12-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.36,5.24,-0.08000000000000007
2006-12-25,2006-12-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.36,5.24,-0.08000000000000007
2006-12-26,2006-12-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.26,5.24,-0.09999999999999964
2006-12-27,2006-12-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.64,5.24,-0.10999999999999943
2006-12-28,2006-12-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.99,5.24,-0.1200000000000001
2006-12-29,2006-12-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.56,5.24,-0.11000000000000032
2007-01-01,2007-01-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.56,5.25,-0.11000000000000032
2007-01-02,2007-01-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.56,5.25,-0.1200000000000001
2007-01-03,2007-01-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.04,5.25,-0.08999999999999986
2007-01-04,2007-01-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.51,5.25,-0.08999999999999986
2007-01-05,2007-01-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.14,5.25,-0.10999999999999943
2007-01-08,2007-01-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.0,5.25,-0.1200000000000001
2007-01-09,2007-01-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.91,5.25,-0.1299999999999999
2007-01-10,2007-01-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.47,5.25,-0.11999999999999922
2007-01-11,2007-01-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.87,5.25,-0.1200000000000001
2007-01-12,2007-01-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.15,5.25,-0.11000000000000032
2007-01-15,2007-01-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.15,5.25,-0.11000000000000032
2007-01-16,2007-01-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.74,5.25,-0.11000000000000032
2007-01-17,2007-01-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.59,5.25,-0.1200000000000001
2007-01-18,2007-01-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.85,5.25,-0.13999999999999968
2007-01-19,2007-01-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.4,5.25,-0.14999999999999947
2007-01-22,2007-01-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.77,5.25,-0.15000000000000036
2007-01-23,2007-01-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.34,5.25,-0.13000000000000078
2007-01-24,2007-01-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,9.89,5.25,-0.1200000000000001
2007-01-25,2007-01-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.22,5.25,-0.11000000000000032
2007-01-26,2007-01-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.13,5.25,-0.11000000000000032
2007-01-29,2007-01-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.45,5.25,-0.08999999999999986
2007-01-30,2007-01-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.96,5.25,-0.10000000000000053
2007-01-31,2007-01-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.42,5.25,-0.11000000000000032
2007-02-01,2007-02-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.31,5.26,-0.1200000000000001
2007-02-02,2007-02-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.08,5.26,-0.11000000000000032
2007-02-05,2007-02-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.55,5.26,-0.11000000000000032
2007-02-06,2007-02-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.65,5.26,-0.13000000000000078
2007-02-07,2007-02-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.32,5.26,-0.1299999999999999
2007-02-08,2007-02-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.44,5.26,-0.13999999999999968
2007-02-09,2007-02-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.1,5.26,-0.1299999999999999
2007-02-12,2007-02-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.61,5.26,-0.14000000000000057
2007-02-13,2007-02-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.34,5.26,-0.1299999999999999
2007-02-14,2007-02-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.23,5.26,-0.1299999999999999
2007-02-15,2007-02-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.22,5.26,-0.1299999999999999
2007-02-16,2007-02-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.02,5.26,-0.13999999999999968
2007-02-19,2007-02-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.02,5.26,-0.13999999999999968
2007-02-20,2007-02-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.24,5.26,-0.1299999999999999
2007-02-21,2007-02-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.2,5.26,-0.1299999999999999
2007-02-22,2007-02-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.18,5.26,-0.13999999999999968
2007-02-23,2007-02-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,10.58,5.26,-0.14000000000000057
2007-02-26,2007-02-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.15,5.26,-0.13999999999999968
2007-02-27,2007-02-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.31,5.26,-0.08999999999999986
2007-02-28,2007-02-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,15.42,5.26,-0.09000000000000075
2007-03-01,2007-03-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,15.82,5.26,-0.07000000000000028
2007-03-02,2007-03-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.61,5.26,-0.040000000000000036
2007-03-05,2007-03-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,19.63,5.26,-0.020000000000000462
2007-03-06,2007-03-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,15.96,5.26,-0.04999999999999982
2007-03-07,2007-03-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,15.24,5.26,-0.040000000000000036
2007-03-08,2007-03-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,14.29,5.26,-0.04999999999999982
2007-03-09,2007-03-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,14.09,5.26,-0.07000000000000028
2007-03-12,2007-03-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.99,5.26,-0.0600000000000005
2007-03-13,2007-03-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,18.13,5.26,-0.019999999999999574
2007-03-14,2007-03-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,17.27,5.26,-0.009999999999999787
2007-03-15,2007-03-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,16.43,5.26,-0.03000000000000025
2007-03-16,2007-03-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,16.79,5.26,-0.03000000000000025
2007-03-19,2007-03-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,14.59,5.26,-0.03000000000000025
2007-03-20,2007-03-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.27,5.26,-0.040000000000000036
2007-03-21,2007-03-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.19,5.26,0.020000000000000462
2007-03-22,2007-03-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.93,5.26,0.019999999999999574
2007-03-23,2007-03-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.95,5.26,0.020000000000000462
2007-03-26,2007-03-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.16,5.26,0.040000000000000036
2007-03-27,2007-03-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.48,5.26,0.040000000000000036
2007-03-28,2007-03-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.98,5.26,0.08999999999999986
2007-03-29,2007-03-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.14,5.26,0.05999999999999961
2007-03-30,2007-03-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.64,5.26,0.07000000000000028
2007-04-02,2007-04-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.53,5.25,0.05000000000000071
2007-04-03,2007-04-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.46,5.25,0.040000000000000036
2007-04-04,2007-04-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.24,5.25,0.04999999999999982
2007-04-05,2007-04-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.23,5.25,0.04999999999999982
2007-04-06,2007-04-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.23,5.25,0.009999999999999787
2007-04-09,2007-04-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.14,5.25,0.019999999999999574
2007-04-10,2007-04-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.68,5.25,0.020000000000000462
2007-04-11,2007-04-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.49,5.25,0.009999999999999787
2007-04-12,2007-04-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.71,5.25,0.009999999999999787
2007-04-13,2007-04-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.2,5.25,0.0
2007-04-16,2007-04-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,11.98,5.25,0.0
2007-04-17,2007-04-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.14,5.25,0.010000000000000675
2007-04-18,2007-04-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.42,5.25,0.020000000000000462
2007-04-19,2007-04-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.54,5.25,0.040000000000000036
2007-04-20,2007-04-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.07,5.25,0.040000000000000036
2007-04-23,2007-04-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.04,5.25,0.040000000000000036
2007-04-24,2007-04-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.12,5.25,0.04999999999999982
2007-04-25,2007-04-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.21,5.25,0.03000000000000025
2007-04-26,2007-04-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.79,5.25,0.020000000000000462
2007-04-27,2007-04-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.45,5.25,0.040000000000000036
2007-04-30,2007-04-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.22,5.25,0.03000000000000025
2007-05-01,2007-05-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.51,5.25,0.009999999999999787
2007-05-02,2007-05-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.08,5.25,0.0
2007-05-03,2007-05-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.09,5.25,-0.03000000000000025
2007-05-04,2007-05-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.91,5.25,-0.02999999999999936
2007-05-07,2007-05-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.15,5.25,-0.040000000000000036
2007-05-08,2007-05-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.21,5.25,-0.04999999999999982
2007-05-09,2007-05-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.88,5.25,-0.0600000000000005
2007-05-10,2007-05-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.6,5.25,-0.04999999999999982
2007-05-11,2007-05-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.95,5.25,-0.040000000000000036
2007-05-14,2007-05-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.96,5.25,-0.040000000000000036
2007-05-15,2007-05-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,14.01,5.25,-0.040000000000000036
2007-05-16,2007-05-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.5,5.25,-0.020000000000000462
2007-05-17,2007-05-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.51,5.25,-0.020000000000000462
2007-05-18,2007-05-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.76,5.25,-0.010000000000000675
2007-05-21,2007-05-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.3,5.25,-0.019999999999999574
2007-05-22,2007-05-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.06,5.25,0.0
2007-05-23,2007-05-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.24,5.25,0.010000000000000675
2007-05-24,2007-05-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.08,5.25,0.010000000000000675
2007-05-25,2007-05-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.34,5.25,0.010000000000000675
2007-05-28,2007-05-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.34,5.25,0.010000000000000675
2007-05-29,2007-05-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.53,5.25,0.0
2007-05-30,2007-05-30T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.83,5.25,-0.009999999999999787
2007-05-31,2007-05-31T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.05,5.25,-0.019999999999999574
2007-06-01,2007-06-01T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,12.78,5.25,-0.019999999999999574
2007-06-04,2007-06-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.29,5.25,-0.040000000000000036
2007-06-05,2007-06-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,13.63,5.25,-0.009999999999999787
2007-06-06,2007-06-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,3,0,1,0,0,14.87,5.25,0.0
2007-06-07,2007-06-07T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,17.06,5.25,0.08000000000000007
2007-06-08,2007-06-08T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.84,5.25,0.11000000000000032
2007-06-11,2007-06-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.71,5.25,0.1299999999999999
2007-06-12,2007-06-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.67,5.25,0.17999999999999972
2007-06-13,2007-06-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.73,5.25,0.1200000000000001
2007-06-14,2007-06-14T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.64,5.25,0.13000000000000078
2007-06-15,2007-06-15T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.94,5.25,0.11000000000000032
2007-06-18,2007-06-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,13.42,5.25,0.14000000000000057
2007-06-19,2007-06-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,12.85,5.25,0.14999999999999947
2007-06-20,2007-06-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.67,5.25,0.16999999999999993
2007-06-21,2007-06-21T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.21,5.25,0.17999999999999972
2007-06-22,2007-06-22T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.75,5.25,0.21999999999999975
2007-06-25,2007-06-25T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.65,5.25,0.21999999999999975
2007-06-26,2007-06-26T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,18.89,5.25,0.1999999999999993
2007-06-27,2007-06-27T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.53,5.25,0.17999999999999972
2007-06-28,2007-06-28T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.54,5.25,0.16000000000000014
2007-06-29,2007-06-29T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.23,5.25,0.16000000000000014
2007-07-02,2007-07-02T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.4,5.26,0.13999999999999968
2007-07-03,2007-07-03T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.92,5.26,0.16000000000000014
2007-07-04,2007-07-04T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.92,5.26,0.16000000000000014
2007-07-05,2007-07-05T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.48,5.26,0.16999999999999993
2007-07-06,2007-07-06T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,14.72,5.26,0.20000000000000018
2007-07-09,2007-07-09T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.16,5.26,0.1900000000000004
2007-07-10,2007-07-10T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,17.57,5.26,0.1800000000000006
2007-07-11,2007-07-11T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.64,5.26,0.20000000000000018
2007-07-12,2007-07-12T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.54,5.26,0.1899999999999995
2007-07-13,2007-07-13T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.15,5.26,0.16999999999999993
2007-07-16,2007-07-16T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.59,5.26,0.16000000000000014
2007-07-17,2007-07-17T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.63,5.26,0.16999999999999993
2007-07-18,2007-07-18T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.0,5.26,0.17999999999999972
2007-07-19,2007-07-19T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,15.23,5.26,0.16999999999999993
2007-07-20,2007-07-20T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.95,5.26,0.16999999999999993
2007-07-23,2007-07-23T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,16.81,5.26,0.16999999999999993
2007-07-24,2007-07-24T15:30:00,914158d,1,2026-05-11T02:52:18Z,2,0,0,0,0,18.55,5.26,0.17000000000000082
